year,month,MKT,SMB,HML,RMW,CMA,UMD,HMLM,QMJ,BAB,LIQ,STR,LTR,REG,VOL,SUE,IA,ROE,IMD,NI,BETA,PEAD,FIN,PLS,ABR,ACI,ATO,CEI,CIM,CLA,COP,CP,CTO,DAC,dBE,dCOA,dFIN,dFNL,dII,dLNO,dNCA,dNCO,dNOA,DP,dPIA,dROA,dROE,DUR,dWC,EBP,EM,EP,EPRD,ETL,ETR,GPA,HS,IG,ILE,ILR,IM,IOCA,IR,ISFF,ISQ,IVC,IVFF,IVG,IVQ,NDF,NEI,NOA,NOP,OA,OCA,OCP,OL,OLE,OP,OPA,OPE,52W,PDA,POA,PTA,R1A,R5A,RER,Resid,ROA,RS,SG,SIM,SP,TA,TBI,TV,VHP
1993,12,0.0165,0.0138,0.0027,0.0117,-0.0034,0.0236,0.004946507,0.001823829,0.012939403,0.01614878,0.0107,0.004,0.022577,0.0176,-0.009983,-0.002615,0.023815,0.0177,-0.0138,0.002,0.0012,0.0016,0.021354634,-0.002383,-0.001008,-0.023065,0.000575,0.000592,-0.006183,-0.005551,0.014515,-0.045052,0.00811,0.002558,0.047928,0.024951,0.002222,-0.012728,0.007388,-0.001839,0.040505,0.03448,0.022367,0.024259,0.011821,0.004595,0.013959,0.034208,0.01252,0.026821,0.031756,-0.004597,0.008087,-0.018216,-0.017942,-0.01069,-0.005876,0.005983,0.028231,0.008538,-0.013102,0.031831,0.010675,-0.000624,0.051039,0.022268,-0.013431,0.019234,-0.010804,-0.000739,0.005544,-0.012338,-0.001605,-0.007278,0.030868,-0.035567,0.03128,0.046936,-0.004827,0.023921,0.017962,-0.024742,-0.032967,-0.010251,0.023799,0.003107,-0.007837,0.035598,0.023071,-0.017504,0.02414,0.010315,0.011542,0.036504,0.002575,0.021144,0.048186
1994,1,0.0287,8.00E-04,0.0128,-0.0175,0.0143,0,0.022386953,-0.024221273,0.034961422,-0.00324173,0.0169,0.0383,0.009317,-0.0244,-0.025856,0.01124,-0.009212,0.0583,0.023,0.0487,0.012,0.0069,0.025165117,-0.002409,0.038813,0.034772,0.022895,-0.021814,-0.01344,-0.017539,0.052733,0.016198,0.019577,0.047628,-0.003723,0.010904,0.020416,0.004782,0.063404,0.036339,0.052601,0.045129,-0.052224,0.005315,-0.00153,0.004296,0.016448,-0.014859,0.03364,0.018944,-0.011665,-0.065295,-0.03034,-0.021659,-0.03108,-0.01293,0.026935,-0.000238,0.026015,-0.005263,-0.044706,0.023095,0.045907,0.041733,0.007732,-0.021958,-0.009842,-0.016035,0.026667,-0.023095,0.015214,0.004484,0.039883,-0.024877,0.035622,-0.003273,-0.001606,-0.038613,-0.015219,-0.027049,-0.032487,-0.024924,-0.007237,0.016019,0.039995,0.042397,0.009402,0.035985,-0.036176,-0.022036,0.006099,-0.018573,0.057819,0.027926,0.008357,-0.023178,-0.00728
1994,2,-0.0255,0.0267,-0.0156,0.0215,-0.01,-0.003,-0.013919021,0.027200091,-0.012376273,0.00873348,0.0036,-0.0012,0.016046,-0.023,0.058655,-0.004777,0.026552,-0.0685,-0.0047,0.0352,0.0035,-0.003,-0.00866357,0.018325,0.031371,0.082362,-0.007385,-0.019534,0.015514,0.016394,-0.038106,0.083137,-0.005648,-0.031315,-0.019951,-0.001476,-0.014724,-0.016103,-0.011699,-0.00702,-0.021199,-0.041645,-0.06305,-0.042883,0.024323,0.017751,0.01331,-0.028236,0.0038,-0.00623,-0.021449,0.056175,0.021846,0.000763,0.041572,-0.004902,-0.007798,0.034275,-0.011324,0.02235,0.031853,0.002822,0.013028,0.008262,-0.048366,-0.025438,-0.017504,-0.018227,0.010593,0.040406,-0.003034,-0.006753,-0.004151,0.042029,-0.019309,0.091082,0.017026,-0.056428,0.033478,0.021705,0.003919,-0.016236,-0.023695,-0.022261,-0.005052,0.066697,0.021064,-0.002196,0.042644,0.009617,0.044884,-0.002448,0.007079,-0.042065,0.014723,-0.013473,-0.004927
1994,3,-0.0478,-0.0109,0.0155,0.0071,0.0128,-0.0127,0.018759138,0.015594201,-0.008103698,0.02580259,9.00E-04,0.0062,0.012552,0.0466,0.00302,0.009631,0.002169,-0.0556,0.0058,-0.0202,-0.01,0.0269,0.000236308,-0.002846,-0.015094,-0.004321,0.019584,0.034639,0.017141,0.020818,0.015804,-0.003394,0.008208,0.02054,0.036994,-0.000475,0.003389,0.005393,0.00661,0.019766,0.016453,0.026617,0.027724,0.01634,0.000641,0.007967,0.021312,0.0365,0.000756,0.035432,0.031678,0.001079,-0.008473,0.011835,0.01317,-0.015521,0.000284,0.02393,0.028264,-0.019987,0.043939,0.05068,-0.001158,-0.013069,0.025213,0.039209,0.010587,0.043989,0.003908,-0.00299,0.008428,0.014385,0.022335,0.021709,0.025299,-0.010431,0.019205,0.024798,0.019255,0.015693,0.008856,0.010198,0.023773,0.038574,0.004404,-0.02128,0.017972,0.004949,0.005867,0.004765,-0.023447,0.01011,0.006984,0.03084,-0.007326,0.043298,0.045027
1994,4,0.0068,-0.01,0.0166,0.0106,0.0111,0.0039,0.016172578,0.005101202,-0.01260133,0.00561683,-0.0038,0.0019,0.015313,0.0441,-0.01594,0.01284,0.015378,0.0349,-6.00E-04,-0.0134,0.0037,0.0019,0.011193691,-0.014887,0.007032,-0.012195,0.004466,-0.003304,0.013333,0.019004,0.018588,-0.004395,-0.016123,0.019575,0.012835,0.003649,0.01473,0.021967,0.023664,0.019598,0.004614,0.026475,0.046652,0.026493,0.014834,0.002592,-0.007423,0.018309,0.003988,0.022442,0.012283,-0.005071,0.005079,-0.015416,0.025057,0.022592,0.018238,-0.000945,-0.035113,-0.062987,0.005173,-0.014018,-0.002312,-0.003895,0.032551,0.039265,0.003827,0.053015,-0.004309,-0.015019,0.017655,0.025751,8.30E-05,0.002511,0.009136,-0.019882,0.056099,0.026977,0.03017,0.061604,0.036665,-0.018144,0.019278,0.012445,0.015709,0.027628,0.027694,0.021971,0.004734,-0.001417,-0.020674,0.001968,0.011984,0.027035,0.022499,0.050084,-0.001345
1994,5,0.0058,-0.0253,0.007,0.006,0.0068,-0.0219,0.009177806,-0.00116495,0.008985924,0.03170384,6.00E-04,0.0165,0.012084,0.0314,-0.008646,0.005332,-0.007439,0.0523,0.0119,0.0232,0.0099,-0.0217,0.024561326,-0.011186,-0.008083,0.015163,-0.016884,0.06845,0.029778,0.035164,0.006977,-0.013853,0.002087,0.014536,0.014877,0.032038,0.011125,0.017933,-0.003838,0.00293,0.011896,0.024053,-0.027568,0.024774,-0.031758,0.006099,0.02105,0.030443,0.007695,0.044896,0.005283,-0.01414,-0.013181,0.021541,0.00028,0.008388,-0.003465,0.017023,-0.013521,0.014473,0.00526,0.03665,0.040125,0.050566,0.027856,0.031482,-0.018082,0.030074,-0.01138,0.001086,0.014205,-0.018728,0.009518,-0.02053,0.00769,-0.046035,0.015498,-0.002658,0.030294,0.021823,-0.004183,0.013219,0.01632,0.039429,0.00184,0.016137,0.004653,0.002461,0.018587,-0.025028,-0.063986,-0.016286,-0.038692,0.019633,0.003691,0.02335,0.031404
1994,6,-0.0303,-0.0048,0.0167,0.0121,0.0147,-0.0087,0.019547358,0.014487517,0.014989931,6.87E-05,0.0014,0.0047,0.013259,0.0332,-0.024374,0.008985,0.001797,-0.0388,0.0049,-0.0175,0.0171,0.0281,-0.000140597,0.031812,-0.016883,-0.000231,0.007967,0.021431,0.008068,0.007053,0.005678,0.010649,0.012073,0.011654,0.006424,-0.024254,-0.011245,0.001024,0.007734,-0.014568,-0.011096,-0.009406,-0.018006,-0.010354,-0.01491,-0.002961,-0.007437,0.00198,0.006134,-0.001677,-0.004583,0.008696,-0.006307,0.024606,0.00837,-0.005127,0.018902,-0.034934,-0.026226,0.001415,0.009636,-0.027752,0.008406,-0.004343,0.004241,0.031718,0.012914,0.029514,0.002673,-0.001718,-0.015967,0.028156,0.027044,-0.00635,0.00337,0.000534,0.023115,-0.015135,0.009335,0.020921,0.015472,0.011197,0.0463,0.0058,0.019084,0.032174,-0.01817,0.016721,0.010093,0.009086,-0.032945,0.02754,0.003634,-0.002275,0.012304,0.059281,0.001045
1994,7,0.0282,-0.0179,0.0057,-0.006,0.0011,0.001,0.018588712,-0.006635698,-0.007442745,-0.00852911,0.0149,0.004,-0.001256,0.0216,-0.020715,0.004259,0.007148,0.0329,0.0028,-0.0091,0.0107,0.0087,0.016034183,0.000946,0.007118,-0.018973,0.011398,0.036453,-0.004905,-0.001776,0.009209,-0.022996,-0.00504,0.0012,0.023641,-0.004628,-0.002196,0.008593,0.015012,0.009765,0.003549,0.012676,0.017106,0.017185,0.016584,0.00037,-0.001661,-0.000235,0.013481,-0.015721,0.004609,-0.005727,0.006577,0.01996,-0.02183,-0.022505,0.004517,-0.002429,-0.003046,0.016912,-0.017823,0.000774,0.000472,0.007463,0.021067,0.013722,0.002597,0.012959,0.013688,-0.010511,-0.009833,-0.001207,0.004908,-0.028444,0.024578,0.001561,0.013265,-0.00395,-0.015561,0.001209,-0.004059,0.004368,0.015966,0.009678,-0.006382,0.006938,-0.022003,-0.002933,0.00545,-0.003564,0.006386,-0.003503,0.027977,0.012492,0.001462,0.017189,0.011559
1994,8,0.0401,0.0138,-0.025,0.0096,-0.0147,0.0155,-0.025276007,0.018670337,-0.022840722,0.00632528,0.0144,0.0227,0.026728,-0.0472,0.033702,-0.006915,0.02061,0.056,-0.041,0.0689,-0.0249,-9.00E-04,-0.029524656,-0.015854,0.04548,0.052627,-0.036099,0.014755,0.053534,0.042558,-0.066043,0.044688,-0.008637,-0.039169,-0.036735,0.022221,0.014048,-0.038889,-0.007507,-0.008505,-0.007719,-0.011907,-0.027712,0.007381,0.066017,0.02657,-0.027935,-0.024607,-0.008137,-0.007334,-0.031571,0.028258,0.026033,0.047193,0.071441,0.04783,0.003748,-0.031538,-0.022157,0.014411,0.000839,0.020745,0.018765,0.019648,-0.021831,-0.042718,-0.042305,-0.048829,-0.010247,0.020096,0.023308,0.019802,-0.008489,0.045914,-0.037084,-0.003707,-0.006709,0.01244,0.04436,-0.003417,-0.016279,-0.000631,-0.028003,-0.020647,-0.002319,-0.02663,0.012638,0.039142,0.038305,0.021146,0.050864,0.041036,-0.013358,-0.011296,0.006443,-0.04603,-0.026958
1994,9,-0.0231,0.0276,-0.0184,0.0053,0.009,0.0131,-0.021342185,0.015976909,0.03837527,0.03183037,-0.0077,0.0167,0.00894,-0.0369,0.021495,0.005879,0.010911,-0.0666,-0.0128,-0.0155,0.0087,0.0037,-0.016319034,0.005817,-0.003186,0.005461,-0.007603,0.058978,0.01015,0.002525,-0.037281,-0.003511,0.002718,0.013642,0.008606,-0.009428,-0.008013,-0.00799,-0.004533,0.009377,0.003891,-0.001321,-0.007818,0.028045,0.001324,-0.010064,0.015643,0.015258,-0.002981,-0.010771,0.011862,0.002385,0.000585,0.000716,0.032029,0.030467,-0.000659,-0.032304,0.032313,0.028447,0.004523,0.00927,0.012553,0.003737,0.016149,-0.020744,-0.002186,-0.021599,0.013235,0.001376,-0.000158,0.006067,0.02056,0.008301,-0.013816,-0.008644,-0.002334,-0.00197,0.022784,0.016706,-0.011735,0.002308,-0.013498,0.004731,0.021611,0.021422,-0.011459,0.009418,0.003963,0.002674,0.013659,0.048265,-0.019094,0.013467,-0.006741,-0.019654,-0.006989
1994,10,0.0134,-0.0231,-0.0163,0.0024,-0.0069,0.0149,-0.021512876,0.031034362,-0.020036941,0.01108546,-0.0022,0.0067,0.02476,0.0095,-0.010454,0.001615,0.003556,0.0449,0.0278,-0.0136,0.0126,0.0034,4.87E-05,0.027185,0.035653,0.007732,0.009722,0.017172,0.063101,0.070259,-0.034746,0.001665,0.026301,-0.020359,-0.039282,0.023989,-0.003517,-0.018326,0.009117,0.018272,0.017752,-0.008004,-0.007033,0.014962,0.02759,0.004635,-0.023244,-0.017309,-0.031879,0.003529,-0.01718,0.036972,0.022646,-0.022223,0.053564,0.022832,-0.006555,-0.011104,-0.030338,-0.036745,0.032033,-0.009972,-0.046056,0.006038,-0.019141,0.011325,-0.017994,0.015205,-0.011992,0.015794,0.008465,-0.003799,0.003435,0.016373,-0.019564,0.012757,0.037804,0.00231,0.072408,0.026329,0.017707,0.035611,-0.001571,0.015305,-0.007488,0.043508,0.063138,0.006348,0.034174,0.011067,0.01432,0.008426,-0.032765,-0.003266,-0.004856,0.0178,-0.013998
1994,11,-0.0404,0.0013,-0.0073,0.004,-0.0039,-0.0018,-0.000329552,0.027443451,-0.038993855,-0.0221763,-0.0201,-0.0161,0.014395,0.0026,0.011161,-0.010043,0.013703,-0.0616,0.0234,-0.0039,0.0032,0.0174,-0.019522572,0.007065,0.004374,-0.012357,-0.00345,0.007588,0.044758,0.03889,-0.026828,0.003687,-0.008297,-0.025351,-0.02024,0.002388,-0.007755,-0.004071,-0.021012,-0.017876,-0.020648,-0.013781,0.0352,-0.000785,-0.002834,-0.007274,-0.011816,-0.015969,-0.025238,0.006356,0.011223,0.068792,0.049538,-0.006121,0.045899,0.030894,0.00427,0.037116,0.035889,0.037118,0.019484,-0.015264,0.008599,0.006277,-0.030352,0.010751,-0.003524,0.013006,-0.012629,0.014211,0.001975,0.033754,-0.02287,0.03629,-0.020613,0.007344,0.010525,0.023337,0.060376,0.015484,-0.000902,0.025407,0.002811,0.033606,0.028278,0.03006,0.010405,-0.040501,0.038475,0.006151,0.01059,0.026472,-0.020224,0.003503,0.000602,0.023298,0.007386
1994,12,0.0086,-4.00E-04,-9.00E-04,0.0039,0.003,0.0348,0.001800559,0.004876105,-0.030585146,0.01866498,0.0081,0.0018,0.036683,0.0212,0.020014,0.012933,0.039844,-0.0091,1.00E-04,-0.001,0.0108,0.0206,-0.066740184,-0.004456,0.029931,-0.001327,0.018015,0.035304,0.015075,0.017648,0.022665,-0.046386,-0.004338,0.014509,0.005959,0.023123,-0.007008,0.001944,0.052793,0.029726,0.030177,0.0346,0.015725,0.039219,0.019942,0.035722,-0.003439,0.012749,-0.006886,-0.007556,-0.010254,-0.019266,-0.016725,0.009147,-0.032879,-0.015762,0.034255,-0.006617,-0.000904,-0.003034,-0.000505,0.002258,0.016675,0.005745,0.032227,0.016677,-0.014594,0.030672,0.020666,0.015615,0.001327,0.021836,0.031371,0.00911,0.018008,-0.039377,0.04459,0.042769,0.017966,0.0325,0.035861,-0.004118,0.008842,0.00527,0.052232,-0.002983,-0.029267,0.025799,0.04399,0.017516,0.012811,0.01928,-0.030571,0.003194,0.016633,0.029602,-0.007093
1995,1,0.018,-0.0302,0.0251,0.002,-0.0076,-0.0181,0.02091316,0.005384866,0.012883142,-0.03116726,0.04,-0.0056,0.011994,0.0479,-0.030813,-2.70E-05,-0.00063,0.0487,0.0306,-0.0138,-0.0087,0.0164,-0.016832697,-0.01181,-0.040011,-0.027826,4.10E-05,-0.004096,0.028486,0.025351,-0.025495,-0.018079,0.030454,0.010289,0.024021,-0.055679,-0.044262,-0.015423,-0.024433,-0.024496,-0.020651,-0.028354,0.040838,-0.023256,-0.005819,-0.006277,0.020194,0.007882,-0.006438,-0.002489,0.005437,0.053771,0.060251,0.014182,0.014572,0.017206,-0.029178,-0.021672,0.013243,0.011932,-0.013602,0.004455,0.01706,-0.000799,-9.00E-05,0.037991,0.026886,0.030134,-0.022246,-0.014884,-0.013851,0.048075,0.016239,0.009097,-0.003003,-0.008684,-0.024492,0.015366,0.039132,0.013855,-0.014493,-0.017609,0.038152,0.026469,-0.030645,-0.041673,-0.023409,-0.017422,0.016945,-0.023362,-0.020429,-0.032987,-0.02685,0.013944,-0.000831,0.043161,0.00914
1995,2,0.0363,-0.0054,0.0109,0.0056,-0.0028,-0.0039,0.008573521,-0.002774245,0.013377964,-0.02682658,0.0239,-0.0102,0.012134,-0.004,-0.017081,-0.008486,0.005097,0.0735,-0.0099,0.0287,-0.0032,-0.0116,-0.027199954,0.001242,0.022715,0.014178,0.002024,-0.02615,0.007956,0.009368,0.013459,-0.00165,0.023806,-0.022588,-0.012827,0.045312,0.022662,0.022506,-0.000373,0.005523,-0.001733,0.002119,-0.044787,0.015339,-0.024453,-0.039493,0.002633,0.013404,-0.000594,-0.010836,0.002172,-0.021752,-0.032824,0.001569,-0.016722,-0.007724,0.005274,0.008094,-0.032624,0.013297,-0.015059,0.001307,-0.001387,-0.013343,0.021625,-0.013163,-0.015345,-0.008816,0.031834,-0.001666,0.008322,-0.018019,0.009977,-0.014966,0.018029,-0.011308,0.017588,-0.016412,0.003168,0.001672,0.00454,0.01854,0.01498,-0.005624,0.016663,0.029905,-0.016127,0.004057,-0.003739,0.006639,-0.001624,-0.010559,-0.003139,-0.024067,-0.013078,-0.015652,0.017857
1995,3,0.0219,-0.0053,-0.0208,-0.0013,0.0024,0.0043,-0.019388479,0.012642733,0.012191357,0.00985672,-4.00E-04,0.0123,0.007729,-0.0084,-0.008011,0.001684,0.012655,-0.0046,0.0148,-0.0055,-0.0065,0.0033,-0.061724238,-0.012774,-0.012113,0.05791,-0.009799,0.033418,0.031141,0.035914,0.000584,0.041603,-0.000993,-0.011043,-0.007319,0.021645,0.000349,0.010723,-0.012625,0.008109,-0.011751,-0.006505,-0.052293,0.007641,0.00054,-0.006696,0.010815,0.006458,-0.008888,0.015809,-0.000903,-0.003053,-0.025726,-0.003317,0.026662,-0.010445,-0.01083,0.024012,-0.003367,-0.03229,0.018095,-0.012103,0.015194,0.000451,0.003382,0.001919,-0.016264,0.004094,-0.004977,-0.000729,0.014419,-0.002806,-0.004177,0.013532,0.000651,0.007706,0.013977,-0.021081,0.024132,0.016664,0.024338,-0.003699,0.010361,-0.024343,0.035579,-0.024956,-0.005391,-0.001974,-0.00378,0.010427,-0.009538,0.04945,-0.004702,-0.021754,-0.016032,0.006769,0.020756
1995,4,0.0211,-0.0022,0.017,0.004,0.0089,0.0179,0.013662108,-0.000912144,0.01309108,0.00323005,-0.0052,0.0037,0.034525,0.0036,-0.011265,6.80E-05,0.00142,0.0521,-0.0022,-0.0308,0.0098,0.0067,-0.036771835,0.032527,0.044861,-0.020644,0.006624,0.039915,0.048065,0.055041,0.022846,-0.035461,0.005511,-0.012921,0.000119,0.053286,0.019327,-0.009665,0.058318,0.048759,0.041723,0.028558,0.008518,0.042506,-0.025652,-0.024198,0.01789,-0.034319,0.007332,0.051087,0.011423,0.010435,0.016688,0.02221,0.007485,0.005244,0.018089,-0.032993,0.00065,0.064872,0.005551,0.018006,0.026562,0.042351,0.022876,-0.007091,-0.013089,-0.00444,0.021502,0.001842,0.047749,-0.012617,0.041631,0.005222,0.052731,-0.050182,0.012165,0.031785,0.054108,0.023107,0.011383,-0.008218,0.002787,0.021014,-0.014052,0.003352,-0.008939,0.011089,0.000972,0.019792,0.010431,0.045469,-0.006206,0.010994,-0.007722,-0.003137,0.065033
1995,5,0.029,-0.0218,0.0227,0.0036,0.001,-0.0042,0.013021079,-0.002413497,0.014362841,-0.01178502,-0.0046,-0.0114,0.014665,0.0345,-0.000325,0.008586,-0.010066,0.0835,0.0107,0.0112,0.007,0.0259,-0.042549978,-0.004272,0.019313,-0.045508,0.014791,0.062497,0.005224,0.005357,0.010654,-0.026147,-0.010135,-0.018566,0.008325,0.007269,-0.008188,0.025605,-0.010286,-0.009862,-0.004801,-0.006713,0.019159,0.006793,0.011303,-0.000762,0.009594,0.009093,0.000103,7.20E-05,-0.00642,0.003792,-0.024365,0.003195,-0.008338,-0.006373,0.023604,0.009893,-0.001048,0.010868,0.003119,-0.017868,0.003297,0.009225,0.024609,0.034328,-0.004192,0.023925,0.005544,0.012657,-0.016226,0.018707,-0.021537,0.004892,0.003573,-0.025928,0.015456,0.019991,0.027674,0.008197,0.011125,0.007471,-0.006603,0.019822,-0.014397,0.020288,0.027327,0.008598,0.009881,-0.00314,-0.00546,0.039265,-0.031845,0.001291,-0.012073,0.022322,0.01258
1995,6,0.0272,0.0303,-0.0254,-0.0035,-0.0248,0.0293,-0.036190692,-0.003888239,0.018427997,-0.00551905,0.0123,-0.0176,0.018057,-0.0863,-0.010686,-0.017466,0.021275,0.0174,-0.0332,0.0725,0.004,-0.0349,-0.025106059,0.007868,0.010029,0.065602,-0.039707,-0.011898,0.019964,0.016136,-0.032717,0.047965,-0.001228,-0.047124,-0.057156,0.027108,0.012191,-0.049594,-0.035776,-0.043387,-0.031843,-0.035243,-0.069556,-0.045889,0.00237,0.001812,-0.024598,-0.03237,-0.035567,-0.002085,-0.002266,0.031181,0.007485,0.053479,0.038404,0.044432,-0.021976,0.039137,-0.023165,0.029789,-0.051467,-0.01367,-0.008599,0.002075,-0.039729,-0.075831,-0.037699,-0.081874,0.002856,0.023298,0.018108,-0.036791,-0.030198,-0.00701,-0.042417,0.011617,0.006942,-0.064034,-0.004685,-0.038043,-0.052402,-0.007786,-0.04969,-0.027499,-0.02645,-0.007662,0.020296,0.005921,-0.007673,0.0312,0.065891,-0.011693,0.00889,-0.039864,-0.012527,-0.088927,0.005814
1995,7,0.0372,0.0208,-0.0159,0.0028,-0.0164,0.0257,-0.027188454,-0.005862281,0.015920466,0.03955352,-0.0216,-0.0085,0.003082,-0.0735,0.001852,-0.025443,0.009451,0.0633,-0.021,0.0513,0.0173,-0.0467,-0.043807941,0.004494,-0.015341,0.044335,-0.045403,0.088341,0.00557,-0.023367,-0.032461,0.021148,0.038712,-0.022801,-0.055473,0.000383,-0.006397,-0.037685,0.026586,-0.028487,-0.007179,-0.012505,-0.072507,-0.01559,-0.000485,0.007136,-0.037377,-0.03031,-0.027744,-0.011188,-0.047503,-0.009666,-0.006406,0.017138,0.000286,0.02463,-0.036234,0.037481,0.052932,-0.002539,-0.030128,-0.018125,0.031624,0.018566,-0.00851,-0.0686,-0.025857,-0.059257,-0.01099,0.01507,0.000652,-0.062553,0.008591,-0.013673,-0.021016,-0.011369,-0.019923,-0.070004,-0.008752,-0.040439,-0.016382,0.025601,-0.000568,-0.015081,0.023092,0.032224,0.038597,0.009081,-0.014653,0.039205,0.077159,0.037291,-0.026218,0.003555,0.007633,-0.063461,-0.022037
1995,8,0.0055,0.0176,0.0281,-0.0122,0.0161,0.0016,0.01461306,-0.021569388,0.034416315,-0.0213846,0.0128,-0.0113,0.012945,-0.0098,-0.01506,0.021996,0.001377,0.0481,-0.0056,0.0358,0.0158,-0.0079,-0.042436949,0.020352,-0.001871,-0.002894,-0.009043,-0.010071,-0.017013,-0.005872,0.005081,-0.038129,0.040032,0.018277,0.020169,0.005578,0.016402,-0.016391,-0.021499,-0.001712,-0.005236,0.019781,0.016749,0.010766,-0.011831,-0.008816,0.011633,0.037455,0.009059,0.008509,0.004971,-0.025291,-0.028287,0.020695,-0.007867,0.008649,-0.012374,-0.014723,-0.013473,-0.023731,-0.000784,0.015647,0.024915,0.043213,0.027878,-0.008962,0.000444,-0.010398,-0.013862,-0.022136,0.016599,0.018636,0.026509,-0.003364,-0.010283,-0.036772,0.002045,0.025923,-0.011717,-0.017882,-0.001666,0.005018,0.020175,-0.00547,0.011497,0.016076,0.047903,0.010389,-0.020695,-0.032039,-0.025432,0.016264,-0.00415,0.009972,0.004677,-0.012772,0.022757
1995,9,0.0335,-0.019,-5.00E-04,0.0102,0.0038,0.029,-0.011200614,0.009323786,0.031954445,-0.07687102,-0.0089,-0.0097,0.03123,0.0148,0.023127,0.019328,0.013917,0.07,0.0094,0.0067,0.0312,0.0068,-0.064660235,0.045111,0.010987,-0.005869,0.058405,-0.008353,0.032126,0.036897,-0.002691,-0.022536,0.029,0.018976,-0.003051,-0.01843,0.033422,0.017177,-0.013894,-0.000609,-0.019015,0.021289,0.044748,-0.01199,0.001477,-0.013026,0.000736,0.009253,-0.006447,-0.002368,0.010987,0.006824,0.005541,0.025422,-0.004389,0.002847,0.016051,0.001527,0.030129,0.042418,0.046848,0.017711,-0.016879,0.006611,0.00894,0.021642,-0.004576,0.024481,0.005685,0.011562,0.002116,0.05156,0.011454,0.057762,-0.01637,0.000127,0.037694,0.044509,0.03978,0.038112,0.052265,-0.001275,-0.002663,-0.01092,0.009486,0.017695,-0.018431,0.027489,0.029339,-0.015385,-0.032112,0.067157,-0.02057,0.019752,0.003873,0.025388,0.004825
1995,10,-0.0152,-0.0407,-0.0051,0.0186,-4.00E-04,0.0416,-0.007025189,0.043015671,-0.003878247,0.0375228,-0.0102,0.0061,0.044585,0.0671,0.040538,0.007822,0.027798,-0.042,0.0309,-0.0601,0.018,0.0447,-0.084609998,0.025789,0.046044,0.029882,0.042031,0.069709,0.080991,0.074584,-0.02457,-0.017101,0.02753,0.008074,0.027723,0.045833,0.035847,-0.011479,-0.017572,0.040064,0.047759,-0.003472,0.028453,0.049159,-0.017905,0.030996,-0.016256,0.067041,-0.039226,-0.005456,-0.00893,0.039091,0.028498,0.031352,0.043763,0.042596,0.015481,-0.001155,0.079416,0.068089,0.005209,-0.023272,0.02798,-0.004965,0.042694,0.06734,0.046064,0.059578,0.026129,0.021683,0.045752,0.069657,0.021066,0.017001,-0.013984,-0.033349,0.055762,0.066413,0.079317,0.052427,0.10456,0.035969,0.029853,0.010659,0.046378,0.0444,-0.007786,0.029103,0.081469,0.030788,0.029636,0.002508,-0.073029,0.005938,0.020861,0.053901,-0.018742
1995,11,0.0396,-0.0107,0.0058,-0.0056,0.0113,-0.0068,-0.003685746,-0.002808884,-0.010454522,0.00921387,0.006,0.0075,-0.012686,0.0171,-0.046071,0.011262,-0.002398,0.0642,-0.0018,0.0121,-0.0094,0.011,-0.024109989,8.70E-05,-0.028072,-0.021858,0.009304,-0.034639,-0.018478,0.011966,-0.008143,0.00313,-0.023769,0.045959,0.039404,-0.036591,0.001279,0.015486,0.061327,0.025327,0.00048,0.033499,-0.008342,0.008305,-0.021783,-0.013208,-0.020086,-0.020186,-0.011412,-0.013262,-0.018841,-0.01388,-0.013468,-0.009724,-0.023979,-0.018949,0.040617,-0.059567,-0.043565,-0.046949,-0.012757,-0.002393,-0.003776,-0.005284,-0.006563,0.020574,-0.015344,0.009951,0.006981,-0.015245,-0.019407,0.00278,-0.007031,-0.019737,-0.023335,-0.003371,0.005478,0.010489,-0.010005,0.01175,0.007261,-0.055091,0.010398,0.004235,-0.026302,0.002732,0.00304,-0.03754,-0.042035,-0.04609,-0.058493,-0.045566,0.014116,0.058808,-0.010823,0.005877,-0.032966
1995,12,0.0103,0.0073,0.0018,-0.0138,0.0308,0.0252,0.00522276,-0.008341601,0.022506445,-0.01631356,-0.0098,0.0399,0.004029,0.073,0.01451,0.031163,0.002794,-0.0136,0.0257,-0.0724,0.003,0.0385,-0.017930338,0.013251,0.014123,-0.074344,0.032863,0.041974,-0.033399,-0.020064,0.048533,-0.086598,0.00042,0.100716,0.055518,-0.070925,0.038024,0.052087,-0.010465,0.024595,0.001741,0.062276,0.074679,0.035939,0.019938,0.011352,0.049105,0.027154,0.032587,0.054354,0.03575,-0.006572,0.010832,-0.010498,-0.046113,0.016973,0.048304,-0.04904,0.022903,-0.000701,0.003466,0.036203,0.002037,0.018264,0.025007,0.068041,0.018142,0.081467,-0.004858,-0.006954,0.01732,0.038117,0.023261,-0.021355,0.024503,-0.07403,-0.037573,0.075427,-0.00561,-0.011017,0.062253,-0.007669,0.047755,0.053926,0.045716,-0.039597,0.023162,-0.019031,-0.007145,-0.027286,-0.030371,0.039564,0.020845,0.089802,-0.000513,0.092078,0.008757
