year,month,rank_EPRD,nstocks,ret_vw
1991,3,2,143,5.1535
1991,3,3,169,3.8499
1991,3,4,167,1.2837
1991,3,5,162,2.2218
1991,3,6,155,-2.9218
1991,3,7,147,0.9946
1991,3,8,121,1.7050
1991,3,9,133,-1.6394
1991,3,10,146,-0.4649
1991,4,1,150,0.6241
1991,4,2,143,-1.0351
1991,4,3,169,0.1825
1991,4,4,167,-0.6384
1991,4,5,161,1.5762
1991,4,6,154,-1.8141
1991,4,7,147,2.1490
1991,4,8,121,1.7673
1991,4,9,133,-0.0315
1991,4,10,145,1.5126
1991,5,1,150,5.6647
1991,5,2,143,3.2960
1991,5,3,169,2.8826
1991,5,4,167,3.7374
1991,5,5,161,8.3074
1991,5,6,154,3.9840
1991,5,7,146,0.9122
1991,5,8,119,5.2170
1991,5,9,133,5.3259
1991,5,10,145,4.3228
1991,6,1,150,-3.8678
1991,6,2,143,-5.1515
1991,6,3,169,-3.4657
1991,6,4,166,-4.0671
1991,6,5,161,-4.0231
1991,6,6,154,-5.9996
1991,6,7,143,-4.1703
1991,6,8,118,-4.1132
1991,6,9,133,-6.7055
1991,6,10,142,-3.0856
1991,7,1,154,6.9922
1991,7,2,141,5.0434
1991,7,3,178,3.5619
1991,7,4,173,4.9252
1991,7,5,164,1.3441
1991,7,6,146,4.0763
1991,7,7,166,2.3995
1991,7,8,121,3.7456
1991,7,9,139,4.0181
1991,7,10,158,3.4488
1991,8,1,154,4.7601
1991,8,2,141,4.1870
1991,8,3,178,2.2736
1991,8,4,172,2.3126
1991,8,5,162,1.8227
1991,8,6,144,-0.2819
1991,8,7,163,1.3603
1991,8,8,121,0.1730
1991,8,9,139,1.0190
1991,8,10,156,-0.0861
1991,9,1,154,-1.6650
1991,9,2,141,-2.5139
1991,9,3,178,-0.7573
1991,9,4,172,-2.3668
1991,9,5,162,-2.4198
1991,9,6,144,1.6809
1991,9,7,163,-2.7011
1991,9,8,121,-1.8096
1991,9,9,137,-1.1623
1991,9,10,156,-4.0962
1991,10,1,154,2.2127
1991,10,2,141,0.6545
1991,10,3,178,0.8642
1991,10,4,171,2.1684
1991,10,5,161,0.8467
1991,10,6,144,0.3569
1991,10,7,163,2.2196
1991,10,8,121,2.2291
1991,10,9,136,2.7646
1991,10,10,156,0.8612
1991,11,1,154,0.0418
1991,11,2,141,-0.4890
1991,11,3,178,-2.5655
1991,11,4,169,-4.0100
1991,11,5,161,-4.2080
1991,11,6,142,-5.8381
1991,11,7,163,-6.7526
1991,11,8,121,-5.4681
1991,11,9,136,-6.0187
1991,11,10,156,-7.2460
1991,12,1,153,15.9428
1991,12,2,141,14.9982
1991,12,3,178,8.6721
1991,12,4,168,10.5723
1991,12,5,161,12.2990
1991,12,6,141,6.1189
1991,12,7,162,9.1637
1991,12,8,120,7.4654
1991,12,9,131,7.4416
1991,12,10,156,3.4495
1992,1,1,153,-3.1000
1992,1,2,141,-4.2701
1992,1,3,176,-0.4261
1992,1,4,168,-2.2694
1992,1,5,161,-1.2389
1992,1,6,141,-1.3435
1992,1,7,161,1.5704
1992,1,8,119,2.4107
1992,1,9,131,2.6578
1992,1,10,156,1.9701
1992,2,1,153,1.3173
1992,2,2,141,1.4199
1992,2,3,176,0.0493
1992,2,4,168,-0.1351
1992,2,5,161,2.2836
1992,2,6,139,-0.2102
1992,2,7,160,2.5337
1992,2,8,120,2.2466
1992,2,9,132,2.0998
1992,2,10,155,4.6810
1992,3,1,153,-3.1499
1992,3,2,141,-0.2769
1992,3,3,176,-2.3663
1992,3,4,167,-2.9490
1992,3,5,161,-1.1135
1992,3,6,139,-2.1543
1992,3,7,159,-1.1214
1992,3,8,120,-1.2720
1992,3,9,131,-1.9917
1992,3,10,154,1.2679
1992,4,1,153,-0.2319
1992,4,2,141,0.9917
1992,4,3,176,3.1430
1992,4,4,167,2.7685
1992,4,5,160,2.2795
1992,4,6,138,5.0811
1992,4,7,157,4.3619
1992,4,8,118,4.2039
1992,4,9,132,3.0833
1992,4,10,155,4.7609
1992,5,1,152,1.6096
1992,5,2,141,0.9161
1992,5,3,176,1.0475
1992,5,4,166,-0.6092
1992,5,5,158,0.2448
1992,5,6,138,0.8664
1992,5,7,152,-1.0156
1992,5,8,117,0.3498
1992,5,9,130,0.3183
1992,5,10,155,-1.6209
1992,6,1,152,-2.2563
1992,6,2,141,-2.7130
1992,6,3,176,-1.2816
1992,6,4,166,-3.6916
1992,6,5,157,-1.3190
1992,6,6,137,-1.3961
1992,6,7,152,-2.5821
1992,6,8,116,-1.9918
1992,6,9,130,-2.8428
1992,6,10,155,-0.7443
1992,7,1,161,4.3236
1992,7,2,150,5.8203
1992,7,3,171,6.1023
1992,7,4,191,4.6352
1992,7,5,167,3.0353
1992,7,6,171,4.3482
1992,7,7,148,3.6294
1992,7,8,126,0.9292
1992,7,9,137,3.4304
1992,7,10,167,2.3768
1992,8,1,161,-0.5847
1992,8,2,149,-0.3070
1992,8,3,171,-2.6192
1992,8,4,187,-1.7254
1992,8,5,167,-1.9131
1992,8,6,170,-1.5826
1992,8,7,147,-0.4004
1992,8,8,126,-5.2660
1992,8,9,136,-2.2163
1992,8,10,167,-5.5598
1992,9,1,161,-0.5633
1992,9,2,149,1.8433
1992,9,3,172,2.2125
1992,9,4,187,1.1936
1992,9,5,166,2.0305
1992,9,6,169,2.1656
1992,9,7,146,-0.6280
1992,9,8,126,-1.0282
1992,9,9,135,0.8649
1992,9,10,165,0.4189
1992,10,1,161,2.3500
1992,10,2,149,1.7135
1992,10,3,172,1.4408
1992,10,4,187,0.5267
1992,10,5,165,-0.5804
1992,10,6,169,0.4570
1992,10,7,146,-0.4999
1992,10,8,126,-3.6611
1992,10,9,135,-1.4200
1992,10,10,164,-1.6169
1992,11,1,161,4.9023
1992,11,2,149,3.8844
1992,11,3,170,2.5809
1992,11,4,186,0.7050
1992,11,5,163,3.7518
1992,11,6,167,1.1677
1992,11,7,146,4.3288
1992,11,8,124,5.0040
1992,11,9,135,1.9014
1992,11,10,162,3.2622
1992,12,1,161,0.1594
1992,12,2,149,-0.3303
1992,12,3,170,1.4333
1992,12,4,186,1.8535
1992,12,5,162,2.0896
1992,12,6,165,1.6925
1992,12,7,144,1.6310
1992,12,8,124,-4.1564
1992,12,9,135,1.8540
1992,12,10,161,4.6365
1993,1,1,161,-1.1357
1993,1,2,149,-1.5612
1993,1,3,170,-1.1181
1993,1,4,186,-1.1122
1993,1,5,162,1.2159
1993,1,6,164,0.6954
1993,1,7,142,2.1918
1993,1,8,124,3.8407
1993,1,9,134,3.8364
1993,1,10,162,4.8689
1993,2,1,161,-1.4203
1993,2,2,148,-1.9620
1993,2,3,169,2.3090
1993,2,4,185,1.2837
1993,2,5,161,1.1274
1993,2,6,163,3.1995
1993,2,7,142,5.0512
1993,2,8,124,3.5916
1993,2,9,134,3.2374
1993,2,10,163,3.6152
1993,3,1,161,0.3594
1993,3,2,148,1.4128
1993,3,3,169,0.9060
1993,3,4,185,2.4806
1993,3,5,161,4.1407
1993,3,6,163,3.2543
1993,3,7,143,3.5146
1993,3,8,124,1.0672
1993,3,9,134,2.3210
1993,3,10,162,1.4913
1993,4,1,160,-5.1179
1993,4,2,148,-8.4851
1993,4,3,169,-0.2136
1993,4,4,184,-1.9494
1993,4,5,160,0.6168
1993,4,6,162,0.6985
1993,4,7,143,-1.0435
1993,4,8,122,1.1947
1993,4,9,134,0.0874
1993,4,10,161,1.1182
1993,5,1,160,4.7407
1993,5,2,148,2.3932
1993,5,3,169,1.5140
1993,5,4,184,1.4518
1993,5,5,160,2.8587
1993,5,6,161,3.3900
1993,5,7,143,3.6473
1993,5,8,121,2.2768
1993,5,9,133,2.1052
1993,5,10,160,5.1904
1993,6,1,160,-3.2160
1993,6,2,148,-1.3517
1993,6,3,169,1.6752
1993,6,4,184,-0.4623
1993,6,5,158,0.7102
1993,6,6,160,0.8013
1993,6,7,142,1.6034
1993,6,8,122,-1.4713
1993,6,9,133,-0.6815
1993,6,10,160,2.3187
1993,7,1,154,-3.0088
1993,7,2,156,-3.0459
1993,7,3,179,-1.5607
1993,7,4,186,-1.4192
1993,7,5,182,0.6827
1993,7,6,158,0.8809
1993,7,7,160,1.3584
1993,7,8,130,-0.1650
1993,7,9,149,-0.4845
1993,7,10,178,2.8702
1993,8,1,154,4.3818
1993,8,2,156,3.9497
1993,8,3,179,2.3435
1993,8,4,186,4.9179
1993,8,5,181,3.3207
1993,8,6,158,5.1327
1993,8,7,159,3.7858
1993,8,8,129,0.9029
1993,8,9,149,3.8038
1993,8,10,175,2.1876
1993,9,1,154,-0.6867
1993,9,2,156,-1.5665
1993,9,3,178,-1.1339
1993,9,4,184,-0.0931
1993,9,5,181,-1.7319
1993,9,6,158,0.3549
1993,9,7,158,0.5878
1993,9,8,129,1.9099
1993,9,9,146,-3.2913
1993,9,10,173,-4.3100
1993,10,1,154,3.2403
1993,10,2,156,4.3561
1993,10,3,178,2.5170
1993,10,4,184,2.1130
1993,10,5,181,1.6474
1993,10,6,158,0.8942
1993,10,7,158,3.9740
1993,10,8,128,4.4643
1993,10,9,145,2.9822
1993,10,10,173,1.3645
1993,11,1,154,1.8594
1993,11,2,156,-0.0275
1993,11,3,176,-0.2233
1993,11,4,184,-1.1654
1993,11,5,181,-0.6393
1993,11,6,158,-3.7390
1993,11,7,157,-3.4325
1993,11,8,128,-0.3391
1993,11,9,145,0.6793
1993,11,10,172,-1.3949
1993,12,1,154,-0.0974
1993,12,2,156,2.1383
1993,12,3,176,1.9271
1993,12,4,184,2.2242
1993,12,5,181,2.9117
1993,12,6,157,2.8775
1993,12,7,156,0.4241
1993,12,8,127,2.0078
1993,12,9,143,1.5867
1993,12,10,171,0.3623
1994,1,1,154,0.9270
1994,1,2,156,1.5782
1994,1,3,176,1.7562
1994,1,4,184,0.3723
1994,1,5,181,3.8535
1994,1,6,157,3.2071
1994,1,7,156,1.2384
1994,1,8,127,5.8462
1994,1,9,144,3.3316
1994,1,10,170,7.4565
1994,2,1,154,0.4011
1994,2,2,156,-1.7211
1994,2,3,175,-1.8028
1994,2,4,183,-2.4674
1994,2,5,180,-2.7590
1994,2,6,156,-1.8669
1994,2,7,154,-1.2655
1994,2,8,127,-3.4729
1994,2,9,144,-3.5627
1994,2,10,170,-5.2164
1994,3,1,154,-4.4009
1994,3,2,156,-4.8705
1994,3,3,174,-4.6698
1994,3,4,183,-5.4583
1994,3,5,179,-4.0492
1994,3,6,155,-4.2878
1994,3,7,154,-2.9260
1994,3,8,127,-6.0203
1994,3,9,144,-3.0104
1994,3,10,169,-4.5088
1994,4,1,154,0.8725
1994,4,2,156,1.3235
1994,4,3,173,1.6132
1994,4,4,183,0.9991
1994,4,5,179,0.3145
1994,4,6,154,2.6339
1994,4,7,154,-2.4960
1994,4,8,127,-0.9516
1994,4,9,143,0.8047
1994,4,10,167,1.3796
1994,5,1,154,0.3880
1994,5,2,156,-1.0321
1994,5,3,172,-0.7056
1994,5,4,183,0.6997
1994,5,5,179,2.3329
1994,5,6,154,0.1553
1994,5,7,154,0.4239
1994,5,8,126,0.3189
1994,5,9,142,3.3938
1994,5,10,166,1.8020
1994,6,1,154,-1.8828
1994,6,2,156,-2.0057
1994,6,3,173,-4.5726
1994,6,4,183,-1.3246
1994,6,5,176,-3.7174
1994,6,6,155,-3.2365
1994,6,7,154,-2.7470
1994,6,8,125,-1.1110
1994,6,9,143,-2.2605
1994,6,10,167,-2.7524
1994,7,1,159,2.3639
1994,7,2,165,2.1826
1994,7,3,197,3.7417
1994,7,4,194,3.2358
1994,7,5,181,5.1975
1994,7,6,180,3.5849
1994,7,7,155,1.7864
1994,7,8,149,7.8376
1994,7,9,138,3.2590
1994,7,10,201,2.9366
1994,8,1,159,5.2850
1994,8,2,165,6.4180
1994,8,3,197,3.4110
1994,8,4,194,6.1705
1994,8,5,181,3.1748
1994,8,6,179,2.2942
1994,8,7,155,4.1286
1994,8,8,148,2.4520
1994,8,9,137,5.8103
1994,8,10,200,2.4592
1994,9,1,159,-1.4527
1994,9,2,165,-0.8309
1994,9,3,196,-3.1142
1994,9,4,194,-0.9259
1994,9,5,180,-2.4091
1994,9,6,179,-2.4655
1994,9,7,154,-3.2689
1994,9,8,147,-2.1963
1994,9,9,136,-1.5722
1994,9,10,200,-1.6912
1994,10,1,159,3.1070
1994,10,2,163,2.7296
1994,10,3,195,4.7201
1994,10,4,194,1.9830
1994,10,5,180,0.5883
1994,10,6,178,2.2335
1994,10,7,154,1.4582
1994,10,8,146,1.1896
1994,10,9,135,2.3448
1994,10,10,199,-0.5902
1994,11,1,158,-0.6347
1994,11,2,163,-0.6552
1994,11,3,194,-2.3009
1994,11,4,193,-1.7642
1994,11,5,179,-4.9040
1994,11,6,177,-3.7927
1994,11,7,152,-3.7134
1994,11,8,147,-3.5527
1994,11,9,135,-4.1515
1994,11,10,199,-7.5139
1994,12,1,158,0.4129
1994,12,2,163,1.3680
1994,12,3,193,1.4489
1994,12,4,192,0.5142
1994,12,5,179,4.0179
1994,12,6,176,0.6798
1994,12,7,152,2.2609
1994,12,8,146,1.9994
1994,12,9,134,1.7929
1994,12,10,198,2.3395
1995,1,1,158,3.5877
1995,1,2,163,3.3768
1995,1,3,192,2.2253
1995,1,4,188,2.8227
1995,1,5,177,1.1474
1995,1,6,176,1.6006
1995,1,7,152,2.1301
1995,1,8,144,0.0645
1995,1,9,133,0.9095
1995,1,10,196,-1.7894
1995,2,1,158,3.7135
1995,2,2,163,4.1399
1995,2,3,192,3.6262
1995,2,4,188,2.8674
1995,2,5,177,4.9018
1995,2,6,176,3.7390
1995,2,7,152,4.0393
1995,2,8,144,2.7669
1995,2,9,131,3.9583
1995,2,10,192,5.8887
1995,3,1,158,3.3862
1995,3,2,163,2.2198
1995,3,3,192,1.8546
1995,3,4,188,3.3115
1995,3,5,175,1.7708
1995,3,6,175,4.0736
1995,3,7,152,2.0218
1995,3,8,144,0.4021
1995,3,9,129,4.2456
1995,3,10,191,3.6915
1995,4,1,158,2.0176
1995,4,2,163,2.8410
1995,4,3,192,3.4519
1995,4,4,188,3.9954
1995,4,5,174,3.1404
1995,4,6,174,1.9352
1995,4,7,148,2.0851
1995,4,8,143,2.5195
1995,4,9,126,5.9024
1995,4,10,192,0.9741
1995,5,1,158,3.0892
1995,5,2,163,4.9585
1995,5,3,192,3.5126
1995,5,4,188,3.8820
1995,5,5,174,3.8600
1995,5,6,173,3.2953
1995,5,7,148,3.3443
1995,5,8,142,4.1225
1995,5,9,126,1.9428
1995,5,10,190,2.7100
1995,6,1,158,5.2256
1995,6,2,163,2.8475
1995,6,3,191,0.2560
1995,6,4,187,2.2900
1995,6,5,174,1.7884
1995,6,6,173,0.9135
1995,6,7,146,4.0193
1995,6,8,142,3.9383
1995,6,9,125,2.4091
1995,6,10,185,2.1075
1995,7,1,179,2.6390
1995,7,2,173,4.5329
1995,7,3,214,2.3269
1995,7,4,181,1.0970
1995,7,5,200,3.8615
1995,7,6,207,4.2206
1995,7,7,165,3.5639
1995,7,8,136,5.2744
1995,7,9,161,2.8951
1995,7,10,201,3.6056
1995,8,1,179,-1.7211
1995,8,2,173,-0.9349
1995,8,3,213,-0.4131
1995,8,4,181,0.9358
1995,8,5,199,1.9916
1995,8,6,207,-0.9815
1995,8,7,163,0.6671
1995,8,8,135,-0.7281
1995,8,9,159,2.7274
1995,8,10,200,0.8080
1995,9,1,179,4.5915
1995,9,2,171,4.7337
1995,9,3,213,4.0862
1995,9,4,181,6.4405
1995,9,5,198,3.1635
1995,9,6,207,3.4346
1995,9,7,163,3.7127
1995,9,8,134,2.4445
1995,9,9,159,1.2255
1995,9,10,200,3.9091
1995,10,1,179,0.9374
1995,10,2,171,2.1522
1995,10,3,212,2.9073
1995,10,4,180,1.2259
1995,10,5,196,-2.6612
1995,10,6,207,-1.8547
1995,10,7,162,-2.1784
1995,10,8,134,-6.6378
1995,10,9,158,-0.7736
1995,10,10,200,-2.9717
1995,11,1,179,4.0826
1995,11,2,171,4.3468
1995,11,3,212,2.4719
1995,11,4,180,2.8310
1995,11,5,196,1.8803
1995,11,6,207,5.7169
1995,11,7,158,5.0315
1995,11,8,134,3.3715
1995,11,9,156,3.9624
1995,11,10,198,5.4706
1995,12,1,179,0.2573
1995,12,2,171,1.9760
1995,12,3,211,4.1422
1995,12,4,180,2.8540
1995,12,5,193,1.3880
1995,12,6,207,4.6416
1995,12,7,158,2.1415
1995,12,8,133,-0.5440
1995,12,9,152,2.4472
1995,12,10,198,0.9145
1996,1,1,179,2.1481
1996,1,2,171,4.9792
1996,1,3,210,1.4946
1996,1,4,179,1.7543
1996,1,5,192,1.2129
1996,1,6,207,3.3638
1996,1,7,158,1.3247
1996,1,8,132,2.2043
1996,1,9,153,3.3834
1996,1,10,196,4.8829
1996,2,1,179,1.8477
1996,2,2,170,0.8889
1996,2,3,209,0.0032
1996,2,4,177,1.2185
1996,2,5,192,0.3537
1996,2,6,206,0.7895
1996,2,7,155,-0.6022
1996,2,8,132,-0.3069
1996,2,9,152,-0.1324
1996,2,10,195,1.9397
1996,3,1,178,1.7420
1996,3,2,170,-0.6000
1996,3,3,209,-0.7441
1996,3,4,177,-1.1970
1996,3,5,191,0.6817
1996,3,6,204,4.8829
1996,3,7,154,-0.6111
1996,3,8,131,1.8551
1996,3,9,151,4.6654
1996,3,10,195,-0.3330
1996,4,1,178,2.1146
1996,4,2,169,1.8357
1996,4,3,208,3.9363
1996,4,4,176,0.2076
1996,4,5,191,4.5004
1996,4,6,203,0.1434
1996,4,7,152,3.0007
1996,4,8,129,4.3194
1996,4,9,149,2.5200
1996,4,10,194,1.7986
1996,5,1,177,5.5662
1996,5,2,168,2.3984
1996,5,3,206,2.1709
1996,5,4,176,4.0962
1996,5,5,189,2.0593
1996,5,6,203,2.4905
1996,5,7,151,0.5825
1996,5,8,129,3.1609
1996,5,9,149,0.0947
1996,5,10,193,0.3781
1996,6,1,177,1.2976
1996,6,2,168,0.5526
1996,6,3,206,2.3239
1996,6,4,176,2.0382
1996,6,5,188,-2.7236
1996,6,6,200,0.8658
1996,6,7,150,-0.2718
1996,6,8,127,-2.8771
1996,6,9,148,-2.0377
1996,6,10,193,-2.9624
1996,7,1,186,-4.5111
1996,7,2,177,-4.8914
1996,7,3,206,-3.4575
1996,7,4,198,-5.1043
1996,7,5,194,-8.5459
1996,7,6,184,-4.6362
1996,7,7,160,-5.2169
1996,7,8,157,-5.6182
1996,7,9,156,-2.6222
1996,7,10,208,-8.8437
1996,8,1,186,4.7792
1996,8,2,177,1.1933
1996,8,3,206,1.4353
1996,8,4,197,-1.7728
1996,8,5,194,4.0722
1996,8,6,182,2.3939
1996,8,7,159,1.1576
1996,8,8,157,4.0452
1996,8,9,155,3.0131
1996,8,10,207,3.6477
1996,9,1,186,6.1334
1996,9,2,177,5.8352
1996,9,3,206,5.2365
1996,9,4,196,5.5340
1996,9,5,192,5.3686
1996,9,6,180,5.8230
1996,9,7,157,3.2741
1996,9,8,153,4.6715
1996,9,9,154,3.9622
1996,9,10,207,1.1503
1996,10,1,186,0.5892
1996,10,2,176,1.5427
1996,10,3,205,4.5577
1996,10,4,196,2.7458
1996,10,5,192,-0.5899
1996,10,6,178,3.9779
1996,10,7,157,0.3993
1996,10,8,153,-0.1481
1996,10,9,152,2.6603
1996,10,10,205,-0.7463
1996,11,1,186,5.5297
1996,11,2,175,7.7757
1996,11,3,204,5.5096
1996,11,4,195,8.3124
1996,11,5,191,6.3744
1996,11,6,177,6.1895
1996,11,7,156,6.9334
1996,11,8,153,6.2891
1996,11,9,150,7.5931
1996,11,10,204,7.1989
1996,12,1,186,-1.7241
1996,12,2,174,-4.3699
1996,12,3,203,-0.3186
1996,12,4,195,1.7254
1996,12,5,191,-2.8609
1996,12,6,177,-1.2362
1996,12,7,154,0.7970
1996,12,8,153,-2.9241
1996,12,9,150,-1.0358
1996,12,10,203,0.7526
1997,1,1,186,7.1227
1997,1,2,174,7.3560
1997,1,3,201,6.0812
1997,1,4,193,5.1020
1997,1,5,190,2.5582
1997,1,6,176,5.0480
1997,1,7,153,7.0883
1997,1,8,151,2.9048
1997,1,9,149,2.6257
1997,1,10,199,2.8566
1997,2,1,186,0.6460
1997,2,2,174,1.3752
1997,2,3,200,-0.1939
1997,2,4,192,3.5703
1997,2,5,189,-1.3965
1997,2,6,175,-1.2233
1997,2,7,152,-1.5887
1997,2,8,151,0.1557
1997,2,9,148,-2.1407
1997,2,10,199,0.2036
1997,3,1,186,-3.0188
1997,3,2,174,-5.7009
1997,3,3,200,-2.2218
1997,3,4,190,-5.9353
1997,3,5,188,-2.1481
1997,3,6,175,-0.8138
1997,3,7,151,-0.2661
1997,3,8,150,-2.8515
1997,3,9,148,-4.5646
1997,3,10,199,-3.8924
1997,4,1,186,7.5453
1997,4,2,172,7.6205
1997,4,3,198,5.7798
1997,4,4,189,5.1745
1997,4,5,187,0.1416
1997,4,6,175,4.1309
1997,4,7,150,0.4210
1997,4,8,148,1.0918
1997,4,9,148,6.9562
1997,4,10,198,1.1225
1997,5,1,186,5.6485
1997,5,2,172,4.4699
1997,5,3,197,7.8167
1997,5,4,188,8.0313
1997,5,5,186,7.7196
1997,5,6,174,5.5874
1997,5,7,149,6.2245
1997,5,8,148,5.7207
1997,5,9,148,7.0209
1997,5,10,198,5.7154
1997,6,1,186,2.6717
1997,6,2,172,6.2946
1997,6,3,197,4.7309
1997,6,4,187,5.3439
1997,6,5,183,1.7487
1997,6,6,174,3.6508
1997,6,7,148,8.1265
1997,6,8,148,4.3132
1997,6,9,148,2.7861
1997,6,10,196,2.6319
1997,7,1,198,8.3559
1997,7,2,180,5.2507
1997,7,3,232,8.6262
1997,7,4,201,5.1029
1997,7,5,212,5.4537
1997,7,6,177,7.3915
1997,7,7,156,6.5885
1997,7,8,182,6.9996
1997,7,9,168,8.2185
1997,7,10,207,8.9736
1997,8,1,198,-5.8238
1997,8,2,178,-7.7117
1997,8,3,231,-1.6771
1997,8,4,201,-3.6755
1997,8,5,212,-5.4786
1997,8,6,176,-4.9681
1997,8,7,156,-3.6971
1997,8,8,179,-3.7361
1997,8,9,164,-1.3034
1997,8,10,204,-0.3145
1997,9,1,193,3.6865
1997,9,2,178,6.3563
1997,9,3,228,6.8977
1997,9,4,201,4.5806
1997,9,5,211,5.6705
1997,9,6,175,4.7743
1997,9,7,150,3.3919
1997,9,8,179,5.3484
1997,9,9,161,6.2238
1997,9,10,203,6.5955
1997,10,1,193,-4.4665
1997,10,2,178,-1.4657
1997,10,3,227,-3.8194
1997,10,4,199,-2.3989
1997,10,5,210,-0.5790
1997,10,6,175,-3.8811
1997,10,7,148,-6.2424
1997,10,8,177,-5.7257
1997,10,9,159,-5.3200
1997,10,10,202,-2.5559
1997,11,1,192,7.1794
1997,11,2,176,2.0534
1997,11,3,227,5.5778
1997,11,4,199,4.9422
1997,11,5,209,3.7511
1997,11,6,174,6.7998
1997,11,7,147,2.2538
1997,11,8,175,1.5989
1997,11,9,157,2.3618
1997,11,10,199,3.8604
1997,12,1,191,-0.4127
1997,12,2,176,4.0086
1997,12,3,226,2.4166
1997,12,4,197,1.5733
1997,12,5,209,2.4271
1997,12,6,174,0.1009
1997,12,7,147,-0.5463
1997,12,8,174,-0.9780
1997,12,9,154,0.9925
1997,12,10,198,1.7381
1998,1,1,191,5.0861
1998,1,2,176,3.2975
1998,1,3,225,0.9805
1998,1,4,195,0.5801
1998,1,5,206,-1.0299
1998,1,6,169,0.7683
1998,1,7,145,-1.9733
1998,1,8,171,2.6254
1998,1,9,154,-0.8407
1998,1,10,196,0.6930
1998,2,1,189,9.1918
1998,2,2,176,7.2006
1998,2,3,225,5.5131
1998,2,4,193,2.9156
1998,2,5,204,6.2510
1998,2,6,169,4.5345
1998,2,7,143,7.8267
1998,2,8,170,5.4573
1998,2,9,152,6.2634
1998,2,10,193,4.4162
1998,3,1,189,4.6361
1998,3,2,176,5.7019
1998,3,3,225,0.5571
1998,3,4,191,6.5194
1998,3,5,201,1.1127
1998,3,6,170,5.0350
1998,3,7,143,5.0719
1998,3,8,169,6.3347
1998,3,9,152,3.9804
1998,3,10,191,6.8001
1998,4,1,189,-0.3209
1998,4,2,175,1.8513
1998,4,3,223,1.9560
1998,4,4,189,-0.8760
1998,4,5,200,1.9675
1998,4,6,168,-0.7130
1998,4,7,143,2.3161
1998,4,8,165,-4.2230
1998,4,9,150,3.9135
1998,4,10,190,-0.4794
1998,5,1,189,-1.4613
1998,5,2,174,-3.6764
1998,5,3,221,-3.6080
1998,5,4,188,-1.8609
1998,5,5,199,-2.1421
1998,5,6,165,-2.4404
1998,5,7,141,-2.0940
1998,5,8,163,-2.7629
1998,5,9,149,2.0185
1998,5,10,187,-1.7880
1998,6,1,189,9.8021
1998,6,2,173,3.2829
1998,6,3,221,0.0564
1998,6,4,186,2.8224
1998,6,5,199,4.1758
1998,6,6,165,2.5203
1998,6,7,139,-1.9993
1998,6,8,161,-0.3293
1998,6,9,146,-0.0394
1998,6,10,185,-1.7906
1998,7,1,201,0.9449
1998,7,2,208,-3.4465
1998,7,3,208,-3.7997
1998,7,4,189,-2.3869
1998,7,5,209,-2.8395
1998,7,6,171,-2.1279
1998,7,7,182,-5.0270
1998,7,8,192,-7.6252
1998,7,9,164,1.9506
1998,7,10,193,-2.3246
1998,8,1,201,-13.1282
1998,8,2,208,-11.1524
1998,8,3,207,-14.8071
1998,8,4,189,-8.2623
1998,8,5,207,-9.4850
1998,8,6,171,-10.8713
1998,8,7,181,-8.4380
1998,8,8,188,-14.6653
1998,8,9,161,-16.4142
1998,8,10,193,-17.2504
1998,9,1,201,8.1249
1998,9,2,208,8.6510
1998,9,3,206,3.9342
1998,9,4,186,7.7264
1998,9,5,207,4.1811
1998,9,6,170,7.6303
1998,9,7,180,7.5067
1998,9,8,187,5.8763
1998,9,9,160,11.2197
1998,9,10,193,5.3870
1998,10,1,200,7.6822
1998,10,2,208,5.0874
1998,10,3,206,8.3451
1998,10,4,185,7.2859
1998,10,5,207,10.2977
1998,10,6,165,3.4485
1998,10,7,180,5.8074
1998,10,8,183,6.1286
1998,10,9,156,8.7999
1998,10,10,191,8.2071
1998,11,1,200,8.9559
1998,11,2,207,6.0044
1998,11,3,205,6.1588
1998,11,4,184,5.6382
1998,11,5,205,2.9292
1998,11,6,163,5.1382
1998,11,7,177,6.6514
1998,11,8,180,9.4127
1998,11,9,154,3.4722
1998,11,10,190,4.0360
1998,12,1,199,8.4097
1998,12,2,207,6.9353
1998,12,3,204,4.6436
1998,12,4,183,1.5182
1998,12,5,203,7.9710
1998,12,6,161,3.9737
1998,12,7,177,2.9361
1998,12,8,179,-3.1247
1998,12,9,151,6.0980
1998,12,10,187,6.8318
1999,1,1,199,9.3377
1999,1,2,207,3.1043
1999,1,3,203,2.9011
1999,1,4,182,-1.5937
1999,1,5,203,0.8765
1999,1,6,159,3.3976
1999,1,7,175,-2.2658
1999,1,8,177,2.7953
1999,1,9,149,-0.7683
1999,1,10,185,8.8883
1999,2,1,197,-5.6366
1999,2,2,204,0.3806
1999,2,3,200,-4.8526
1999,2,4,181,-5.4058
1999,2,5,200,-3.2280
1999,2,6,157,-3.5227
1999,2,7,171,-2.8926
1999,2,8,174,-4.6464
1999,2,9,148,-1.4111
1999,2,10,182,-6.2957
1999,3,1,196,5.4528
1999,3,2,202,3.6648
1999,3,3,198,-0.8066
1999,3,4,180,-1.3784
1999,3,5,200,3.5293
1999,3,6,156,-2.0779
1999,3,7,170,4.2458
1999,3,8,172,1.9557
1999,3,9,148,4.3747
1999,3,10,181,-0.5825
1999,4,1,196,-0.6007
1999,4,2,201,-4.4440
1999,4,3,195,-0.0366
1999,4,4,178,9.8920
1999,4,5,197,2.6878
1999,4,6,152,3.7990
